证券代码,证券名称,"区间成交均价
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[复权方式]    不复权
[单位]    元","区间涨跌幅
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[复权方式]    不复权
[单位]    %","区间日均涨跌幅
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[复权方式]    不复权
[单位]    %","区间换手率
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[单位]    %","区间日均换手率
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[单位]    %","区间成交量
[起始交易日期]    截止日52周前
[截止交易日期]    最新","区间日均成交量
[起始交易日期]    截止日52周前
[截止交易日期]    最新","区间成交额
[起始交易日期]    截止日52周前
[截止交易日期]    最新","区间日均成交额
[起始交易日期]    截止日52周前
[截止交易日期]    最新","区间振幅
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[单位]    %","相对大盘区间涨跌幅
[起始交易日期]    截止日52周前
[截止交易日期]    最新
[大盘指数选项]    上证指数
[复权方式]    不复权
[单位]    %"
300865.SZ,大宏立,17.8710,-31.2620,-0.0566,725.8988,2.9996,376513245.0000,1555839.8554,6728661814.3400,27804387.6626,0.0000,-19.2061
300866.SZ,安克创新,78.8181,-30.6122,-0.0058,251.0145,1.0372,563639331.0000,2329088.1446,44424982037.9400,183574305.9419,0.0000,-18.5564
300867.SZ,圣元环保,13.2419,-37.2881,-0.1605,283.3399,1.1708,527845874.0000,2181181.2975,6989687520.6300,28883006.2836,0.0000,-25.2323
300868.SZ,杰美特,19.6555,-12.3203,0.0722,1721.6016,7.1141,1156029744.0000,4776982.4132,22722384617.3900,93894151.3115,0.0000,-0.2645
300869.SZ,康泰医学,18.6725,-43.8409,-0.2084,305.0977,1.2607,670880301.0000,2772232.6488,12527042944.7700,51764640.2676,0.0000,-31.7850
300870.SZ,欧陆通,44.1013,-25.3430,-0.0417,608.9304,2.5162,557366208.0000,2303166.1488,24580570880.8800,101572606.9458,0.0000,-13.2872
300871.SZ,回盛生物,12.6537,-44.7257,-0.1877,388.7121,1.6062,587959137.0000,2429583.2107,7439832043.9900,30743107.6198,0.0000,-32.6699
300872.SZ,天阳科技,13.0735,-27.9550,-0.0959,458.4438,1.8944,1486472861.0000,6142449.8388,19433424024.7400,80303405.0609,0.0000,-15.8991
300873.SZ,海晨股份,19.4433,-27.3370,-0.0753,565.8522,2.3382,906662873.0000,3746540.7975,17628523204.3100,72845137.2079,0.0000,-15.2812
300875.SZ,捷强装备,30.5515,-46.3305,-0.1427,1890.9188,7.8137,1157464331.0000,4782910.4587,35362309930.2100,146125247.6455,0.0000,-34.2747
300876.SZ,蒙泰高新,20.4467,-44.7664,-0.1741,363.5578,1.5023,221287995.0000,914413.2025,4524603943.7000,18696710.5112,0.0000,-32.7105
300877.SZ,金春股份,14.6415,-40.9400,-0.1727,321.0194,1.3265,330198739.0000,1364457.5992,4834618161.3400,19977760.9973,0.0000,-28.8841
300878.SZ,维康药业,23.8827,-29.7502,-0.0742,975.6701,4.0317,716325120.0000,2960021.1570,17107764743.5100,70693242.7418,0.0000,-17.6943
300879.SZ,大叶股份,14.4217,-24.8711,-0.0458,507.9406,2.0989,735047715.0000,3037387.2521,10600631108.2000,43804260.7777,0.0000,-12.8152
300880.SZ,迦南智能,18.6201,-29.7945,-0.0767,769.0821,3.1780,1262233481.0000,5215840.8306,23502868728.3000,97119292.2657,0.0000,-17.7386
300881.SZ,盛德鑫泰,26.0632,-35.2073,-0.1134,942.7445,3.8956,527465368.0000,2179608.9587,13747441092.3500,56807607.8196,0.0000,-23.1514
300882.SZ,万胜智能,19.8375,-42.2816,-0.0208,646.7678,2.6726,1183325444.0000,4889774.5620,23474236960.0900,97000979.1739,0.0000,-30.2257
300883.SZ,龙利得,6.1386,-34.2146,-0.1188,634.2090,2.6207,2039646790.0000,8428292.5207,12520579704.0300,51737932.6613,0.0000,-22.1587
300884.SZ,狄耐克,11.1124,-25.3534,-0.0422,1058.5521,4.3742,1882151233.0000,7777484.4339,20915189482.7600,86426402.8213,0.0000,-13.2975
300885.SZ,海昌新材,8.9900,-13.2898,0.0375,1017.7746,4.2057,1639164255.0000,6773406.0124,14736092595.9300,60892944.6113,0.0000,-1.2339
300886.SZ,华业香料,19.0625,-29.4045,-0.0764,571.1285,2.3600,235722702.0000,974060.7521,4493460189.6800,18568017.3127,0.0000,-17.3486
300887.SZ,谱尼测试,11.3465,-69.4382,-0.4066,943.6602,3.8994,3281238138.0000,13558835.2810,37230532664.4500,153845176.2994,0.0000,-57.3823
300888.SZ,稳健医疗,34.0338,-38.5397,-0.1732,257.9752,1.0660,476698122.0000,1969826.9504,16223859629.1000,67040742.2690,0.0000,-26.4838
300889.SZ,爱克股份,12.5231,-29.3645,-0.0631,936.8714,3.8714,890469625.0000,3679626.5496,11151418867.9000,46080243.2558,0.0000,-17.3087
300890.SZ,翔丰华,32.1963,-40.1575,-0.1212,1216.2745,5.0259,1179068338.0000,4872183.2149,37961596044.9100,156866099.3591,0.0000,-28.1016
300891.SZ,惠云钛业,8.9909,-24.4235,-0.0601,372.1938,1.5380,1221453843.0000,5047329.9298,10981975360.1400,45380063.4717,0.0000,-12.3676
300892.SZ,品渥食品,20.3489,-42.0415,-0.1399,1406.7304,5.8129,675051061.0000,2789467.1942,13736571336.8100,56762691.4744,0.0000,-29.9856
300893.SZ,松原股份,27.7027,15.6222,0.0938,384.3374,1.5882,376170714.0000,1554424.4380,10420937437.7100,43061724.9492,0.0000,27.6781
300894.SZ,火星人,16.0453,-44.3739,-0.1700,718.6440,2.9696,1800740497.0000,7441076.4339,28893345284.3300,119393988.7782,0.0000,-32.3181
300895.SZ,铜牛信息,32.1591,-24.3425,-0.0315,1343.4269,5.5514,1332177821.0000,5504867.0289,42841676848.9600,177031722.5164,0.0000,-12.2866
300896.SZ,爱美客,283.9573,-62.0638,-0.2231,380.0023,1.5703,586757085.0000,2424616.0537,166613957319.0000,688487426.9380,0.0000,-50.0080
300897.SZ,山科智能,30.7931,-46.9489,-0.0374,786.2510,3.2490,300269116.0000,1240781.4711,9246203062.6700,38207450.6722,0.0000,-34.8931
300898.SZ,熊猫乳品,22.5070,-43.8614,-0.1885,1139.3357,4.7080,957735757.0000,3957585.7727,21555802788.2600,89073565.2407,0.0000,-31.8055
300899.SZ,上海凯鑫,24.0347,-26.5466,-0.0029,1971.2243,8.1456,778935043.0000,3218739.8471,18721466224.5900,77361430.6801,0.0000,-14.4907
300900.SZ,广联航空,25.6477,-33.5750,0.0341,1063.5921,4.3950,1731708933.0000,7155822.0372,44414429031.1800,183530698.4760,0.0000,-21.5191
300901.SZ,中胤时尚,9.0142,-9.4196,0.0411,680.9452,2.8138,1363459635.0000,5634130.7231,12290446545.7900,50786969.1975,0.0000,2.6363
300902.SZ,国安达,28.1746,-48.2902,-0.0781,550.8713,2.2763,477668606.0000,1973837.2149,13458125371.9200,55612088.3137,0.0000,-36.2343
300903.SZ,科翔股份,8.0554,-33.9776,-0.0651,1174.0440,4.8514,3790368374.0000,15662679.2314,30532752682.5100,126168399.5145,0.0000,-21.9217
300904.SZ,威力传动,71.0686,-44.1923,-0.0884,4096.6099,16.9281,717063949.0000,2963074.1694,50960705222.5600,210581426.5395,0.0000,-32.1364
300905.SZ,宝丽迪,26.5133,30.5936,0.2373,1666.0647,6.8846,1606074307.0000,6636670.6901,42582309395.8200,175959956.1811,0.0000,42.6495
300906.SZ,日月明,22.4399,-15.0316,-0.0041,705.0858,2.9136,386882212.0000,1598686.8264,8681605720.8900,35874403.8053,0.0000,-2.9757
300907.SZ,康平科技,18.7589,-20.8513,-0.0230,577.7315,2.3873,421707276.0000,1742592.0496,7910769898.8000,32689131.8132,0.0000,-8.7954
300908.SZ,仲景食品,37.4289,-43.2992,-0.0459,319.4733,1.3201,218076769.0000,901143.6736,8162375395.0000,33728823.9463,0.0000,-31.2433
300909.SZ,汇创达,25.6616,-23.2285,-0.0191,1265.4280,5.2290,1048467552.0000,4332510.5455,26905333272.8000,111179063.1107,0.0000,-11.1726
300910.SZ,瑞丰新材,44.4067,-21.1650,-0.0579,286.1736,1.1825,553039809.0000,2285288.4669,24558689876.5000,101482189.5723,0.0000,-9.1092
300911.SZ,亿田智能,32.2126,-42.6688,-0.0724,766.5050,3.1674,562288493.0000,2323506.1694,18112788790.9100,74846234.6732,0.0000,-30.6129
300912.SZ,凯龙高科,14.9659,-49.2404,-0.1962,1219.3384,5.0386,907867429.0000,3751518.3017,13587073981.1800,56144933.8065,0.0000,-37.1846
300913.SZ,兆龙互连,34.1750,-17.7466,0.0467,2090.9993,8.6405,2465151261.0000,10186575.4587,84246495561.8600,348126014.7184,0.0000,-5.6908
300915.SZ,海融科技,31.7347,-34.3236,-0.1289,648.8267,2.6811,170928540.0000,706316.2810,5424357751.5200,22414701.4526,0.0000,-22.2677
300916.SZ,朗特智能,24.7376,-19.5307,-0.0079,901.2604,3.7242,715715554.0000,2957502.2893,17705086753.1500,73161515.5089,0.0000,-7.4748
300917.SZ,特发服务,31.3440,14.0000,0.1690,2254.5298,9.3162,2881772961.0000,11908152.7314,90326309784.0300,373249213.9836,0.0000,26.0559
300918.SZ,南山智尚,10.3426,-41.4401,-0.1682,528.0356,2.1820,1139866888.0000,4710193.7521,11789173333.7600,48715592.2883,0.0000,-29.3842
300919.SZ,中伟股份,45.9496,-54.0957,-0.1461,184.1944,0.7611,928772171.0000,3837901.5331,42676712064.4400,176350049.8531,0.0000,-42.0399
300920.SZ,润阳科技,16.3948,-18.0280,0.0012,675.9455,2.7932,409685895.0000,1692916.9215,6716705609.3000,27754981.8566,0.0000,-5.9721
300921.SZ,南凌科技,24.0009,-27.2691,-0.0418,1805.0364,7.4588,1236828569.0000,5110861.8554,29685003168.8100,122665302.3504,0.0000,-15.2132
300922.SZ,天秦装备,14.3674,-25.4140,-0.0526,1308.4120,5.4067,1290996003.0000,5334694.2273,18548253770.5100,76645676.7376,0.0000,-13.3582
300923.SZ,研奥股份,21.2685,-17.5192,0.0299,1014.4720,4.1920,474395624.0000,1960312.4959,10089663128.1700,41692822.8437,0.0000,-5.4633
300925.SZ,法本信息,11.4641,-36.1789,-0.1183,1337.0595,5.5250,3680598421.0000,15209084.3843,42194593017.0700,174357822.3846,0.0000,-24.1230
300926.SZ,博俊科技,26.7514,-22.5439,0.1292,1404.3022,5.8029,1553012041.0000,6417405.1281,41545209464.4100,171674419.2744,0.0000,-10.4880
300927.SZ,江天化学,15.5324,-6.1788,0.0598,578.7390,2.3915,742768000.0000,3069289.2562,11536980006.1800,47673471.0999,0.0000,5.8771
300928.SZ,华安鑫创,45.0873,-32.2217,-0.0696,1319.8746,5.4540,629769128.0000,2602351.7686,28394615645.1500,117333122.5006,0.0000,-20.1659
300929.SZ,华骐环保,10.1715,-38.8562,-0.1448,615.2487,2.5423,665212910.0000,2748813.6777,6766184862.4800,27959441.5805,0.0000,-26.8003
300930.SZ,屹通新材,23.3138,-12.4437,0.0505,1157.8833,4.7846,541187681.0000,2236312.7314,12617143054.7300,52136954.7716,0.0000,-0.3878
300931.SZ,通用电梯,6.4292,-28.6842,-0.0660,846.6762,3.4987,1364965457.0000,5640353.1281,8775672674.3900,36263110.2248,0.0000,-16.6283
300932.SZ,三友联众,11.4673,-33.4005,0.0200,629.7674,2.6023,817694667.0000,3378903.5826,9376775001.0000,38747004.1364,0.0000,-21.3447
300933.SZ,中辰股份,7.4174,-30.7882,-0.0869,1161.8733,4.8011,2789351757.0000,11526246.9298,20689619536.6100,85494295.6058,0.0000,-18.7323
300935.SZ,盈建科,21.3579,-45.9136,-0.1480,871.7670,3.6023,425842236.0000,1759678.6612,9095101586.8400,37583064.4084,0.0000,-33.8577
300936.SZ,中英科技,39.0905,-3.2666,0.0978,2806.4973,11.5971,921983609.0000,3809849.6240,36040772754.1800,148928813.0338,0.0000,8.7892
300937.SZ,药易购,30.3302,-36.2256,-0.1365,1341.9062,5.5451,636577755.0000,2630486.5909,19307553424.4400,79783278.6134,0.0000,-24.1697
300938.SZ,信测标准,30.1686,-54.2002,-0.1398,458.4797,1.8945,340914213.0000,1408736.4174,10284906377.8700,42499613.1317,0.0000,-42.1443
300939.SZ,秋田微,33.2359,-14.8765,0.0032,1121.3999,4.6339,931429255.0000,3848881.2190,30956849127.7300,127920864.1642,0.0000,-2.8206
300940.SZ,南极光,16.3948,-33.6333,-0.1303,642.0239,2.6530,592662781.0000,2449019.7562,9716614439.3100,40151299.3360,0.0000,-21.5774
300941.SZ,创识科技,22.3897,-35.2434,-0.0772,2472.2416,10.2159,2361053963.0000,9756421.3347,52863272658.3000,218443275.4475,0.0000,-23.1876
300942.SZ,易瑞生物,10.1782,-49.6923,-0.2009,931.5312,3.8493,1542842559.0000,6375382.4752,15703397698.3200,64890073.1336,0.0000,-37.6364
300943.SZ,春晖智控,12.1436,-25.9331,-0.0415,840.2917,3.4723,974777876.0000,4028007.7521,11837271875.3200,48914346.5922,0.0000,-13.8772
300945.SZ,曼卡龙,11.5293,-39.5112,-0.1302,1653.2090,6.8314,2619003185.0000,10822327.2107,30195290174.5000,124773926.3409,0.0000,-27.4553
300946.SZ,恒而达,27.6996,-29.6920,-0.0771,744.0419,3.0746,351271176.0000,1451533.7851,9730080358.0500,40206943.6283,0.0000,-17.6362
300947.SZ,德必集团,15.4138,-4.2409,0.0992,1662.4595,6.8697,1584220068.0000,6546363.9174,24418785219.2700,100904071.1540,0.0000,7.8149
300948.SZ,冠中生态,13.5072,-40.8441,-0.1427,1219.5027,5.0393,1030109617.0000,4256651.3099,13913853534.7000,57495262.5401,0.0000,-28.7882
300949.SZ,奥雅股份,43.2334,-23.2801,0.0071,2619.3555,10.8238,445414859.0000,1840557.2686,19256797175.5500,79573542.0477,0.0000,-11.2243
300950.SZ,德固特,15.1849,-33.5193,-0.0938,984.1045,4.0665,742265956.0000,3067214.6942,11271199935.4900,46575206.3450,0.0000,-21.4634
300951.SZ,博硕科技,44.9429,-44.2153,-0.0056,875.2256,3.6166,738916428.0000,3053373.6694,33209027461.2700,137227386.2036,0.0000,-32.1594
300952.SZ,恒辉安防,19.7812,-13.5432,-0.0131,856.9471,3.5411,420968811.0000,1739540.5413,8327281595.2500,34410254.5258,0.0000,-1.4874
300953.SZ,震裕科技,55.7485,-31.9344,-0.1091,461.9349,1.9088,244069699.0000,1008552.4752,13606528018.8600,56225322.3920,0.0000,-19.8786
300955.SZ,嘉亨家化,18.2760,-42.5552,-0.1545,718.1466,2.9675,350071571.0000,1446576.7397,6397920678.9600,26437688.7560,0.0000,-30.4993
300956.SZ,英力股份,19.1399,4.0829,0.2473,3399.8833,14.0491,2234347975.0000,9232842.8719,42765250267.6800,176715910.1970,0.0000,16.1388
300957.SZ,贝泰妮,66.9254,-54.0346,-0.2840,270.3714,1.1172,710644011.0000,2936545.5000,47560157324.9500,196529575.7229,0.0000,-41.9787
300958.SZ,建工修复,17.5515,-47.9317,-0.2024,1505.2143,6.2199,1214582938.0000,5018937.7603,21317740123.6200,88089835.2216,0.0000,-35.8759
300959.SZ,线上线下,33.0661,-39.6285,-0.1246,1010.5646,4.1759,380263909.0000,1571338.4669,12573842443.1700,51958026.6247,0.0000,-27.5726
300960.SZ,通业科技,20.0986,-12.2839,0.0854,1812.2974,7.4888,730908246.0000,3020282.0083,14690224443.3500,60703406.7907,0.0000,-0.2280
300961.SZ,深水海纳,9.8400,-26.6907,-0.0614,730.0265,3.0166,950353826.0000,3927081.9256,9351474716.6100,38642457.5067,0.0000,-14.6348
300962.SZ,中金辐照,15.3870,-18.2249,-0.0344,525.9196,2.1732,771021990.0000,3186041.2810,11863721981.3400,49023644.5510,0.0000,-6.1690
300963.SZ,中洲特材,10.5388,-35.9053,0.0146,681.2454,2.8151,907004255.0000,3747951.4669,9558779035.3400,39499086.9229,0.0000,-23.8494
300964.SZ,本川智能,37.4301,-22.0725,-0.0035,2225.1918,9.1950,751464271.0000,3105224.2603,28127361363.8200,116228765.9662,0.0000,-10.0166
300965.SZ,*ST恒宇,43.3291,-41.4441,-0.1186,1730.7077,7.4922,284333636.0000,1230881.5411,12319919719.6700,53332985.7994,0.0000,-29.3883
300966.SZ,共同药业,20.3647,-28.2446,-0.0552,1374.8144,5.6811,883606568.0000,3651266.8099,17994399919.9200,74357024.4625,0.0000,-16.1887
300967.SZ,晓鸣股份,11.4010,-36.7398,-0.1175,1041.2799,4.3028,1193745273.0000,4932831.7066,13609875865.2700,56239156.4681,0.0000,-24.6839
300968.SZ,格林精密,10.4014,-1.8382,0.1020,2028.5544,8.3825,3965624717.0000,16386878.9959,41248062994.9100,170446541.3013,0.0000,10.2176
300969.SZ,恒帅股份,82.5944,-13.3092,0.0106,1282.3439,5.2989,293290634.0000,1211944.7686,24224176415.1200,100099902.5418,0.0000,-1.2533
300970.SZ,华绿生物,15.2138,-49.7148,-0.2287,891.9711,3.6858,750183603.0000,3099932.2438,11413115230.6500,47161633.1845,0.0000,-37.6589
300971.SZ,博亚精工,21.7725,-20.3046,-0.0083,1561.8663,6.4540,927897903.0000,3834288.8554,20202641615.3100,83481990.1459,0.0000,-8.2487
300972.SZ,万辰集团,30.8517,-49.1865,-0.2356,485.0570,2.0044,430873363.0000,1780468.4421,13293168572.9800,54930448.6487,0.0000,-37.1306
300973.SZ,立高食品,39.9759,-60.8638,-0.3374,552.5753,2.2834,458792743.0000,1895837.7810,18340648212.4000,75787802.5306,0.0000,-48.8079
300975.SZ,商络电子,9.9020,7.5641,0.1525,2636.6284,10.8952,9766406447.0000,40357051.4339,96706508444.8500,399613671.2597,0.0000,19.6200
300976.SZ,达瑞电子,44.6712,-5.1618,0.0340,698.5244,2.8865,267305444.0000,1104567.9504,11940854856.5000,49342375.4401,0.0000,6.8940
300977.SZ,深圳瑞捷,18.7606,-14.0423,0.0421,2732.1712,11.2900,1059729018.0000,4379045.5289,19881160985.3500,82153557.7907,0.0000,-1.9865
300978.SZ,东箭科技,12.5344,-23.2446,-0.0291,1334.5758,5.5148,2012297066.0000,8315277.1322,25222949864.2100,104227065.5546,0.0000,-11.1887
300979.SZ,华利集团,57.8991,10.2783,0.0692,221.9689,0.9172,466123812.0000,1926131.4545,26988144099.3100,111521256.6087,0.0000,22.3342
300980.SZ,祥源新材,19.2041,-21.4992,-0.0306,717.3299,2.9642,387552467.0000,1601456.4752,7442594476.3400,30754522.6295,0.0000,-9.4433
300981.SZ,中红医疗,12.7868,-31.9435,-0.0947,548.1271,2.2650,813964412.0000,3363489.3058,10408012594.0300,43008316.5043,0.0000,-19.8876
300982.SZ,苏文电能,25.2233,-63.9298,-0.3621,1103.9425,4.5617,1124160144.0000,4645289.8512,28355073755.6800,117169726.2631,0.0000,-51.8739
300983.SZ,尤安设计,25.8892,-52.9052,-0.1615,435.5205,1.7997,147898392.0000,611150.3802,3828976926.1900,15822218.7033,0.0000,-40.8493
300984.SZ,金沃股份,23.9576,-21.9032,-0.0363,912.7192,3.7716,275990261.0000,1140455.6240,6612071271.5000,27322608.5599,0.0000,-9.8473
300985.SZ,致远新能,30.2460,-52.3887,-0.0949,1808.9688,7.4751,757798888.0000,3131400.3636,22920359488.1000,94712229.2897,0.0000,-40.3328
300986.SZ,志特新材,10.1218,-61.2851,-0.3207,697.6586,2.8829,859127414.0000,3550113.2810,8695929387.1800,35933592.5090,0.0000,-49.2292
300987.SZ,川网传媒,16.5777,-34.2352,-0.1102,1213.0435,5.0126,1212917300.0000,5012054.9587,20107334085.7200,83088157.3790,0.0000,-22.1794
300988.SZ,津荣天宇,20.5271,-13.9241,0.0480,2080.3588,8.5965,1430317315.0000,5910402.1281,29360304427.3600,121323572.0139,0.0000,-1.8682
300989.SZ,蕾奥规划,17.8001,-42.1171,-0.0024,3120.0212,12.8926,1571834496.0000,6495183.8678,27978797707.3200,115614866.5592,0.0000,-30.0612
300990.SZ,同飞股份,38.0836,-40.0957,-0.1263,1672.3292,6.9105,704385042.0000,2910681.9917,26825537885.0800,110849330.1036,0.0000,-28.0399
300991.SZ,创益通,16.5189,3.4439,0.1230,2938.6787,12.1433,2173440464.0000,8981158.9421,35902896862.6700,148359077.9449,0.0000,15.4998
300992.SZ,泰福泵业,17.8440,-19.3188,-0.0371,777.3898,3.2124,370155591.0000,1529568.5579,6605053313.8700,27293608.7350,0.0000,-7.2629
300993.SZ,玉马遮阳,10.8357,-28.9362,-0.0999,908.2570,3.7531,1131169099.0000,4674252.4752,12256989656.3200,50648717.5881,0.0000,-16.8803
300994.SZ,久祺股份,12.1191,-37.9840,-0.1175,1044.8936,4.3177,813512386.0000,3361621.4298,9859071092.4300,40739963.1919,0.0000,-25.9281
300995.SZ,奇德新材,18.2718,-36.8693,-0.0886,1740.6738,7.1929,548468393.0000,2266398.3182,10021524074.9800,41411256.5082,0.0000,-24.8135
300996.SZ,普联软件,17.6649,-48.9753,-0.2000,940.3945,3.8859,1270542911.0000,5250177.3182,22443984699.1100,92743738.4261,0.0000,-36.9195
300997.SZ,欢乐家,13.4788,-20.5038,-0.0467,762.1837,3.1495,738866034.0000,3053165.4298,9959029609.9300,41153014.9171,0.0000,-8.4480
300998.SZ,宁波方正,21.9740,-54.0738,-0.2681,827.0442,3.4175,517709857.0000,2139296.9298,11376174856.2000,47008987.0091,0.0000,-42.0180
300999.SZ,金龙鱼,31.7872,-35.4048,-0.1667,263.9562,1.0907,1432350405.0000,5918803.3264,45530463237.9500,188142410.0742,0.0000,-23.3489
301000.SZ,肇民科技,17.9490,-22.6337,0.1192,1136.7699,4.6974,957484543.0000,3956547.6983,17185936610.1500,71016266.9841,0.0000,-10.5779
301001.SZ,凯淳股份,21.7974,-27.4071,-0.0422,1509.3540,6.2370,553090385.0000,2285497.4587,12055918924.1200,49817846.7939,0.0000,-15.3513
301002.SZ,崧盛股份,16.4508,-22.5013,-0.0405,706.9779,2.9214,438440566.0000,1811737.8760,7212683103.9400,29804475.6361,0.0000,-10.4454
301003.SZ,江苏博云,22.4550,-16.1318,-0.0271,353.1925,1.4595,239928380.0000,991439.5868,5387582474.2000,22262737.4967,0.0000,-4.0759
301004.SZ,嘉益股份,60.2241,126.4326,0.4039,1192.4780,4.9276,326997086.0000,1351227.6281,19693118276.0900,81376521.8020,0.0000,138.4885
301005.SZ,超捷股份,30.1383,-5.7944,0.1438,1245.6224,5.1472,854706140.0000,3531843.5537,25759418472.0500,106443877.9837,0.0000,6.2615
301006.SZ,迈拓股份,15.2600,-46.6236,-0.1978,563.8527,2.3300,370800892.0000,1532235.0909,5658410832.8200,23381862.9455,0.0000,-34.5678
301007.SZ,德迈仕,16.6002,-27.5424,-0.0106,2810.1986,11.6124,3568181051.0000,14744549.7975,59232389169.9900,244761938.7190,0.0000,-15.4865
301008.SZ,宏昌科技,25.0854,-44.8397,-0.0266,1408.6796,5.8210,406554233.0000,1679976.1694,10198585510.9200,42142915.3344,0.0000,-32.7839
301009.SZ,可靠股份,9.8890,-38.6602,-0.1601,612.6214,2.5315,617344794.0000,2551011.5455,6104923424.6100,25226956.3000,0.0000,-26.6043
301010.SZ,晶雪节能,14.7563,-43.1531,-0.1666,764.6535,3.1597,411533551.0000,1700551.8636,6072725825.7500,25093908.3709,0.0000,-31.0972
301011.SZ,华立科技,19.2755,-38.2766,-0.1319,900.9927,3.7231,730517673.0000,3018668.0702,14081107991.2800,58186396.6582,0.0000,-26.2208
301012.SZ,扬电科技,23.1426,-15.6198,0.0315,1410.0533,5.8267,1386598111.0000,5729744.2603,32089507704.9000,132601271.5079,0.0000,-3.5639
301013.SZ,利和兴,14.2933,-28.6036,-0.0325,2154.4369,8.9026,3610430960.0000,14919136.1983,51604891574.9600,213243353.6155,0.0000,-16.5477
301015.SZ,百洋医药,30.2523,2.0053,0.0567,588.6279,2.4323,744538690.0000,3076606.1570,22524008328.7300,93074414.5815,0.0000,14.0612
301016.SZ,雷尔伟,20.7597,-19.9070,0.1588,2424.0293,10.0166,1029269628.0000,4253180.2810,21367362050.3400,88294884.5055,0.0000,-7.8511
301017.SZ,漱玉平民,15.1212,-46.0686,-0.2053,732.4790,3.0268,864882266.0000,3573893.6612,13078098510.7800,54041729.3834,0.0000,-34.0127
301018.SZ,申菱环境,24.8962,-35.5218,-0.1247,999.2351,4.1291,1123129277.0000,4641030.0702,27961644411.4700,115543985.1714,0.0000,-23.4659
301019.SZ,宁波色母,21.0631,-37.1387,0.0056,516.6782,2.1350,304863390.0000,1259766.0744,6421363383.7000,26534559.4368,0.0000,-25.0829
301020.SZ,密封科技,19.2013,-21.7118,-0.0142,673.9335,2.7848,542815602.0000,2243039.6777,10422762210.3800,43069265.3321,0.0000,-9.6559
301021.SZ,英诺激光,21.1629,-33.0658,-0.0696,1282.9421,5.3014,1038246429.0000,4290274.5000,21972255221.6600,90794443.0647,0.0000,-21.0099
301022.SZ,海泰科,26.4004,-40.1472,-0.0898,1735.5765,7.1718,728962765.0000,3012242.8306,19244874634.4600,79524275.3490,0.0000,-28.0913
301023.SZ,江南奕帆,34.1212,-26.2706,-0.0418,908.6344,3.7547,224655118.0000,928326.9339,7665496683.0300,31675606.1282,0.0000,-14.2147
301024.SZ,霍普股份,25.0863,-25.2306,-0.0193,2249.8111,9.2967,399060239.0000,1649009.2521,10010954737.0900,41367581.5582,0.0000,-13.1747
301025.SZ,读客文化,11.1271,-32.6923,-0.0490,2552.4021,10.5471,2587038635.0000,10690242.2934,28786166311.9100,118951100.4624,0.0000,-20.6364
301026.SZ,浩通科技,26.8293,-33.9834,-0.1043,748.5708,3.0933,440343532.0000,1819601.3719,11814104361.8200,48818613.0654,0.0000,-21.9275
